     Week         GPSTime       E        N          U       VX       VY       VZ          Heading               Pitch                  Roll
2233.00000 22473.500 1.292 -33.433 0.283 0.002 -0.003 0.005 4.47458E-06 4.52157E-06 2.89882E-06
2233.00000 22473.600 1.292 -33.434 0.284 0.003 0.001 0.002 4.50507E-06 4.53998E-06 2.91275E-06
2233.00000 22473.700 1.290 -33.434 0.285 0.001 0.000 -0.000 4.53559E-06 4.55835E-06 2.92669E-06
2233.00000 22473.800 1.289 -33.435 0.286 0.000 -0.003 0.001 4.56612E-06 4.57668E-06 2.94064E-06
2233.00000 22473.900 1.288 -33.436 0.287 -0.002 -0.004 0.007 4.59669E-06 4.59498E-06 2.95461E-06
2233.00000 22474.000 1.286 -33.436 0.288 -0.002 -0.004 0.007 4.62728E-06 4.61323E-06 2.96859E-06
2233.00000 22474.100 1.285 -33.437 0.289 0.002 -0.003 0.005 4.66499E-06 4.63710E-06 2.98705E-06
2233.00000 22474.200 1.285 -33.437 0.289 0.005 0.001 -0.002 4.70273E-06 4.66093E-06 3.00553E-06
2233.00000 22474.300 1.286 -33.438 0.290 0.002 0.000 -0.000 4.74050E-06 4.68470E-06 3.02404E-06
2233.00000 22474.400 1.286 -33.438 0.291 -0.001 -0.004 0.003 4.77829E-06 4.70844E-06 3.04256E-06
2233.00000 22474.500 1.286 -33.438 0.291 -0.002 -0.005 0.008 4.81611E-06 4.73213E-06 3.06110E-06
2233.00000 22474.600 1.285 -33.439 0.293 -0.001 -0.004 0.007 4.85395E-06 4.75577E-06 3.07967E-06
2233.00000 22474.700 1.284 -33.439 0.294 0.003 -0.001 0.001 4.89181E-06 4.77937E-06 3.09825E-06
2233.00000 22474.800 1.283 -33.441 0.294 0.004 0.000 -0.001 4.92970E-06 4.80292E-06 3.11686E-06
2233.00000 22474.900 1.281 -33.441 0.295 0.002 -0.001 0.000 4.96762E-06 4.82643E-06 3.13548E-06
2233.00000 22475.000 1.281 -33.442 0.296 -0.002 -0.003 0.005 5.00556E-06 4.84989E-06 3.15413E-06
2233.00000 22475.100 1.280 -33.442 0.296 -0.002 -0.007 0.009 5.05166E-06 4.88531E-06 3.17619E-06
2233.00000 22475.200 1.281 -33.443 0.297 0.002 -0.003 0.005 5.09774E-06 4.92075E-06 3.19825E-06
2233.00000 22475.300 1.282 -33.443 0.298 0.004 -0.002 0.003 5.14381E-06 4.95621E-06 3.22030E-06
2233.00000 22475.400 1.282 -33.444 0.297 0.002 -0.025 -0.003 5.18988E-06 4.99169E-06 3.24234E-06
2233.00000 22475.500 1.282 -33.449 0.298 -0.003 -0.064 0.003 5.23593E-06 5.02719E-06 3.26437E-06
2233.00000 22475.600 1.280 -33.457 0.299 -0.008 -0.104 0.008 5.28198E-06 5.06270E-06 3.28639E-06
2233.00000 22475.700 1.278 -33.470 0.299 -0.013 -0.139 0.008 5.32801E-06 5.09823E-06 3.30841E-06
2233.00000 22475.800 1.276 -33.486 0.301 -0.015 -0.177 0.007 5.37404E-06 5.13378E-06 3.33041E-06
2233.00000 22475.900 1.273 -33.506 0.303 -0.015 -0.216 0.004 5.42005E-06 5.16935E-06 3.35241E-06
2233.00000 22476.000 1.270 -33.530 0.304 -0.015 -0.254 0.003 5.46606E-06 5.20494E-06 3.37440E-06
2233.00000 22476.100 1.268 -33.558 0.306 -0.021 -0.298 0.005 5.51148E-06 5.24025E-06 3.39727E-06
2233.00000 22476.200 1.266 -33.590 0.306 -0.029 -0.339 0.010 5.55687E-06 5.27558E-06 3.42016E-06
2233.00000 22476.300 1.264 -33.625 0.306 -0.032 -0.374 0.010 5.60222E-06 5.31094E-06 3.44306E-06
2233.00000 22476.400 1.261 -33.664 0.307 -0.034 -0.407 0.003 5.64753E-06 5.34631E-06 3.46598E-06
2233.00000 22476.500 1.257 -33.708 0.308 -0.038 -0.444 0.003 5.69281E-06 5.38171E-06 3.48892E-06
2233.00000 22476.600 1.252 -33.755 0.309 -0.053 -0.490 0.007 5.73805E-06 5.41712E-06 3.51187E-06
2233.00000 22476.700 1.245 -33.807 0.310 -0.063 -0.535 0.006 5.78325E-06 5.45256E-06 3.53484E-06
2233.00000 22476.800 1.236 -33.862 0.312 -0.076 -0.581 0.009 5.82841E-06 5.48802E-06 3.55782E-06
2233.00000 22476.900 1.226 -33.924 0.314 -0.084 -0.622 0.008 5.87354E-06 5.52350E-06 3.58082E-06
2233.00000 22477.000 1.217 -33.988 0.315 -0.095 -0.671 0.004 5.91863E-06 5.55901E-06 3.60384E-06
2233.00000 22477.100 1.206 -34.059 0.316 -0.106 -0.721 0.006 5.96369E-06 5.59339E-06 3.62287E-06
2233.00000 22477.200 1.194 -34.134 0.317 -0.119 -0.773 0.004 6.00874E-06 5.62781E-06 3.64191E-06
2233.00000 22477.300 1.183 -34.214 0.317 -0.135 -0.833 -0.001 6.05375E-06 5.66224E-06 3.66094E-06
2233.00000 22477.400 1.169 -34.301 0.319 -0.158 -0.896 0.003 6.09875E-06 5.69671E-06 3.67997E-06
2233.00000 22477.500 1.153 -34.392 0.319 -0.164 -0.959 0.002 6.14372E-06 5.73119E-06 3.69900E-06
2233.00000 22477.600 1.134 -34.492 0.320 -0.190 -1.021 0.008 6.18867E-06 5.76570E-06 3.71803E-06
2233.00000 22477.700 1.113 -34.598 0.322 -0.202 -1.088 0.006 6.23360E-06 5.80023E-06 3.73706E-06
2233.00000 22477.800 1.091 -34.711 0.323 -0.225 -1.163 -0.001 6.27850E-06 5.83479E-06 3.75610E-06
2233.00000 22477.900 1.067 -34.830 0.323 -0.237 -1.229 0.007 6.32338E-06 5.86937E-06 3.77512E-06
2233.00000 22478.000 1.043 -34.957 0.325 -0.257 -1.297 0.010 6.36823E-06 5.90397E-06 3.79415E-06
2233.00000 22478.100 1.016 -35.091 0.326 -0.264 -1.369 0.007 6.40877E-06 5.93510E-06 3.80770E-06
2233.00000 22478.200 0.989 -35.230 0.327 -0.288 -1.412 0.010 6.44928E-06 5.96626E-06 3.82125E-06
2233.00000 22478.300 0.960 -35.374 0.328 -0.308 -1.483 0.014 6.48976E-06 5.99745E-06 3.83479E-06
2233.00000 22478.400 0.928 -35.527 0.329 -0.338 -1.578 0.009 6.53022E-06 6.02866E-06 3.84833E-06
2233.00000 22478.500 0.892 -35.690 0.330 -0.372 -1.677 0.011 6.57066E-06 6.05990E-06 3.86187E-06
2233.00000 22478.600 0.854 -35.864 0.330 -0.399 -1.799 0.015 6.61106E-06 6.09117E-06 3.87540E-06
2233.00000 22478.700 0.811 -36.052 0.333 -0.426 -1.930 0.025 6.65144E-06 6.12247E-06 3.88894E-06
2233.00000 22478.800 0.765 -36.253 0.335 -0.462 -2.070 0.013 6.69180E-06 6.15379E-06 3.90247E-06
2233.00000 22478.900 0.716 -36.466 0.337 -0.499 -2.215 0.005 6.73213E-06 6.18514E-06 3.91600E-06
2233.00000 22479.000 0.664 -36.696 0.338 -0.522 -2.363 0.011 6.77244E-06 6.21652E-06 3.92953E-06
2233.00000 22479.100 0.612 -36.939 0.340 -0.547 -2.508 0.006 6.80366E-06 6.24384E-06 3.93689E-06
2233.00000 22479.200 0.555 -37.197 0.342 -0.588 -2.651 0.001 6.83484E-06 6.27118E-06 3.94425E-06
2233.00000 22479.300 0.495 -37.469 0.341 -0.610 -2.786 -0.005 6.86600E-06 6.29857E-06 3.95161E-06
2233.00000 22479.400 0.434 -37.754 0.343 -0.620 -2.923 0.003 6.89712E-06 6.32599E-06 3.95897E-06
2233.00000 22479.500 0.371 -38.054 0.344 -0.637 -3.067 0.010 6.92821E-06 6.35344E-06 3.96632E-06
2233.00000 22479.600 0.306 -38.367 0.344 -0.659 -3.196 0.002 6.95927E-06 6.38094E-06 3.97366E-06
2233.00000 22479.700 0.239 -38.693 0.345 -0.656 -3.314 0.008 6.99030E-06 6.40846E-06 3.98101E-06
2233.00000 22479.800 0.173 -39.030 0.347 -0.643 -3.421 0.023 7.02129E-06 6.43603E-06 3.98835E-06
2233.00000 22479.900 0.108 -39.378 0.349 -0.649 -3.528 0.015 7.05225E-06 6.46363E-06 3.99569E-06
2233.00000 22480.000 0.042 -39.736 0.352 -0.674 -3.628 0.014 7.08318E-06 6.49126E-06 4.00302E-06
2233.00000 22480.100 -0.027 -40.103 0.353 -0.684 -3.722 0.007 7.09404E-06 6.51679E-06 4.00201E-06
2233.00000 22480.200 -0.094 -40.482 0.354 -0.684 -3.842 0.014 7.10487E-06 6.54236E-06 4.00099E-06
2233.00000 22480.300 -0.162 -40.870 0.355 -0.693 -3.922 0.008 7.11567E-06 6.56796E-06 3.99996E-06
2233.00000 22480.400 -0.231 -41.266 0.355 -0.700 -4.013 -0.005 7.12644E-06 6.59360E-06 3.99893E-06
2233.00000 22480.500 -0.302 -41.674 0.355 -0.703 -4.131 0.001 7.13717E-06 6.61927E-06 3.99790E-06
2233.00000 22480.600 -0.371 -42.093 0.357 -0.701 -4.233 0.026 7.14787E-06 6.64499E-06 3.99686E-06
2233.00000 22480.700 -0.442 -42.521 0.359 -0.683 -4.329 0.009 7.15855E-06 6.67073E-06 3.99581E-06
2233.00000 22480.800 -0.513 -42.958 0.363 -0.732 -4.389 0.034 7.16918E-06 6.69652E-06 3.99477E-06
2233.00000 22480.900 -0.586 -43.402 0.366 -0.721 -4.490 0.030 7.17979E-06 6.72234E-06 3.99371E-06
2233.00000 22481.000 -0.659 -43.859 0.368 -0.729 -4.618 0.010 7.19037E-06 6.74820E-06 3.99265E-06
2233.00000 22481.100 -0.730 -44.326 0.368 -0.714 -4.738 0.003 7.18827E-06 6.76744E-06 3.98842E-06
2233.00000 22481.200 -0.802 -44.806 0.368 -0.731 -4.836 0.002 7.18616E-06 6.78669E-06 3.98419E-06
2233.00000 22481.300 -0.873 -45.294 0.369 -0.715 -4.932 0.012 7.18405E-06 6.80595E-06 3.97995E-06
2233.00000 22481.400 -0.949 -45.793 0.374 -0.787 -5.051 0.039 7.18192E-06 6.82522E-06 3.97571E-06
2233.00000 22481.500 -1.027 -46.301 0.377 -0.804 -5.103 0.032 7.17978E-06 6.84451E-06 3.97147E-06
2233.00000 22481.600 -1.109 -46.813 0.378 -0.799 -5.131 0.021 7.17764E-06 6.86381E-06 3.96722E-06
2233.00000 22481.700 -1.188 -47.331 0.379 -0.781 -5.212 0.010 7.17548E-06 6.88312E-06 3.96297E-06
2233.00000 22481.800 -1.268 -47.858 0.382 -0.783 -5.314 0.023 7.17331E-06 6.90244E-06 3.95872E-06
2233.00000 22481.900 -1.348 -48.391 0.385 -0.791 -5.343 0.018 7.17113E-06 6.92178E-06 3.95447E-06
2233.00000 22482.000 -1.424 -48.926 0.387 -0.754 -5.353 0.009 7.16895E-06 6.94113E-06 3.95022E-06
2233.00000 22482.100 -1.505 -49.463 0.388 -0.851 -5.365 0.023 7.15493E-06 6.94899E-06 3.94515E-06
2233.00000 22482.200 -1.583 -50.000 0.389 -0.787 -5.363 0.024 7.14092E-06 6.95685E-06 3.94009E-06
2233.00000 22482.300 -1.661 -50.535 0.391 -0.761 -5.349 -0.011 7.12691E-06 6.96471E-06 3.93502E-06
2233.00000 22482.400 -1.737 -51.069 0.393 -0.761 -5.335 -0.003 7.11290E-06 6.97256E-06 3.92996E-06
2233.00000 22482.500 -1.811 -51.602 0.395 -0.733 -5.324 0.027 7.09889E-06 6.98041E-06 3.92490E-06
2233.00000 22482.600 -1.889 -52.132 0.395 -0.808 -5.286 -0.048 7.08489E-06 6.98825E-06 3.91983E-06
2233.00000 22482.700 -1.969 -52.663 0.397 -0.782 -5.344 -0.004 7.07090E-06 6.99609E-06 3.91477E-06
2233.00000 22482.800 -2.045 -53.195 0.400 -0.742 -5.290 0.017 7.05690E-06 7.00393E-06 3.90971E-06
2233.00000 22482.900 -2.122 -53.722 0.401 -0.767 -5.253 0.031 7.04291E-06 7.01176E-06 3.90465E-06
2233.00000 22483.000 -2.200 -54.249 0.402 -0.794 -5.252 0.019 7.02893E-06 7.01958E-06 3.89959E-06
2233.00000 22483.100 -2.278 -54.773 0.403 -0.773 -5.226 0.005 7.00924E-06 7.02334E-06 3.89463E-06
2233.00000 22483.200 -2.357 -55.295 0.404 -0.792 -5.211 0.009 6.98955E-06 7.02709E-06 3.88967E-06
2233.00000 22483.300 -2.436 -55.815 0.405 -0.836 -5.186 0.011 6.96987E-06 7.03083E-06 3.88471E-06
2233.00000 22483.400 -2.522 -56.333 0.407 -0.872 -5.171 0.001 6.95019E-06 7.03458E-06 3.87976E-06
2233.00000 22483.500 -2.610 -56.850 0.409 -0.888 -5.189 0.003 6.93051E-06 7.03831E-06 3.87480E-06
2233.00000 22483.600 -2.700 -57.371 0.411 -0.908 -5.233 0.041 6.91084E-06 7.04204E-06 3.86985E-06
2233.00000 22483.700 -2.792 -57.898 0.416 -0.937 -5.304 0.057 6.89117E-06 7.04577E-06 3.86489E-06
2233.00000 22483.800 -2.888 -58.432 0.422 -0.973 -5.364 0.059 6.87150E-06 7.04949E-06 3.85994E-06
2233.00000 22483.900 -2.988 -58.972 0.426 -1.004 -5.418 0.051 6.85184E-06 7.05321E-06 3.85499E-06
2233.00000 22484.000 -3.090 -59.518 0.430 -1.055 -5.477 0.029 6.83218E-06 7.05692E-06 3.85004E-06
2233.00000 22484.100 -3.196 -60.070 0.433 -1.088 -5.576 0.045 6.80578E-06 7.06017E-06 3.84431E-06
2233.00000 22484.200 -3.304 -60.631 0.436 -1.095 -5.660 0.025 6.77940E-06 7.06340E-06 3.83858E-06
2233.00000 22484.300 -3.415 -61.201 0.439 -1.103 -5.748 0.024 6.75303E-06 7.06662E-06 3.83285E-06
2233.00000 22484.400 -3.525 -61.780 0.442 -1.107 -5.816 0.002 6.72668E-06 7.06981E-06 3.82712E-06
2233.00000 22484.500 -3.637 -62.364 0.446 -1.129 -5.877 0.047 6.70035E-06 7.07299E-06 3.82140E-06
2233.00000 22484.600 -3.752 -62.955 0.450 -1.158 -5.926 0.036 6.67403E-06 7.07614E-06 3.81567E-06
2233.00000 22484.700 -3.868 -63.550 0.453 -1.168 -5.957 0.023 6.64773E-06 7.07928E-06 3.80995E-06
2233.00000 22484.800 -3.986 -64.147 0.456 -1.193 -5.986 0.028 6.62145E-06 7.08240E-06 3.80424E-06
2233.00000 22484.900 -4.107 -64.747 0.458 -1.198 -6.000 0.027 6.59519E-06 7.08550E-06 3.79852E-06
2233.00000 22485.000 -4.226 -65.347 0.463 -1.181 -5.999 0.046 6.56894E-06 7.08858E-06 3.79280E-06
2233.00000 22485.100 -4.342 -65.946 0.467 -1.171 -5.974 0.006 6.54498E-06 7.09024E-06 3.78655E-06
2233.00000 22485.200 -4.460 -66.540 0.468 -1.222 -5.912 0.032 6.52104E-06 7.09188E-06 3.78029E-06
2233.00000 22485.300 -4.584 -67.130 0.470 -1.237 -5.890 0.017 6.49712E-06 7.09350E-06 3.77404E-06
2233.00000 22485.400 -4.707 -67.721 0.472 -1.239 -5.921 0.013 6.47322E-06 7.09509E-06 3.76779E-06
2233.00000 22485.500 -4.830 -68.312 0.474 -1.222 -5.903 -0.006 6.44934E-06 7.09665E-06 3.76154E-06
2233.00000 22485.600 -4.952 -68.902 0.473 -1.236 -5.901 -0.004 6.42549E-06 7.09819E-06 3.75529E-06
2233.00000 22485.700 -5.081 -69.492 0.475 -1.292 -5.902 0.007 6.40166E-06 7.09971E-06 3.74905E-06
2233.00000 22485.800 -5.210 -70.084 0.476 -1.315 -5.907 -0.020 6.37785E-06 7.10120E-06 3.74280E-06
2233.00000 22485.900 -5.343 -70.675 0.475 -1.319 -5.919 -0.024 6.35407E-06 7.10267E-06 3.73656E-06
2233.00000 22486.000 -5.476 -71.268 0.473 -1.354 -5.944 -0.011 6.33030E-06 7.10411E-06 3.73033E-06
2233.00000 22486.100 -5.614 -71.865 0.472 -1.392 -5.990 -0.020 6.31145E-06 7.09985E-06 3.72346E-06
2233.00000 22486.200 -5.754 -72.465 0.471 -1.435 -6.003 0.005 6.29261E-06 7.09558E-06 3.71659E-06
2233.00000 22486.300 -5.900 -73.066 0.470 -1.513 -6.018 -0.011 6.27377E-06 7.09132E-06 3.70972E-06
2233.00000 22486.400 -6.054 -73.671 0.467 -1.563 -6.070 -0.024 6.25493E-06 7.08704E-06 3.70286E-06
2233.00000 22486.500 -6.211 -74.280 0.464 -1.594 -6.089 -0.032 6.23610E-06 7.08277E-06 3.69599E-06
2233.00000 22486.600 -6.370 -74.888 0.461 -1.571 -6.080 -0.014 6.21726E-06 7.07849E-06 3.68913E-06
2233.00000 22486.700 -6.529 -75.493 0.462 -1.629 -5.993 0.008 6.19843E-06 7.07421E-06 3.68227E-06
2233.00000 22486.800 -6.694 -76.091 0.463 -1.626 -5.975 0.005 6.17961E-06 7.06992E-06 3.67541E-06
2233.00000 22486.900 -6.862 -76.690 0.460 -1.733 -5.971 -0.048 6.16078E-06 7.06563E-06 3.66855E-06
2233.00000 22487.000 -7.032 -77.287 0.454 -1.714 -5.962 -0.045 6.14196E-06 7.06134E-06 3.66169E-06
2233.00000 22487.100 -7.199 -77.881 0.454 -1.613 -5.931 0.050 6.12643E-06 7.05354E-06 3.65577E-06
2233.00000 22487.200 -7.358 -78.475 0.460 -1.570 -5.907 0.022 6.11090E-06 7.04575E-06 3.64984E-06
2233.00000 22487.300 -7.515 -79.060 0.463 -1.671 -5.788 -0.022 6.09537E-06 7.03797E-06 3.64391E-06
2233.00000 22487.400 -7.687 -79.638 0.463 -1.751 -5.801 0.021 6.07982E-06 7.03019E-06 3.63798E-06
2233.00000 22487.500 -7.866 -80.217 0.465 -1.779 -5.813 0.058 6.06427E-06 7.02243E-06 3.63205E-06
2233.00000 22487.600 -8.036 -80.804 0.471 -1.677 -5.851 0.062 6.04872E-06 7.01467E-06 3.62612E-06
2233.00000 22487.700 -8.198 -81.387 0.476 -1.592 -5.792 0.045 6.03316E-06 7.00691E-06 3.62019E-06
2233.00000 22487.800 -8.363 -81.963 0.481 -1.694 -5.723 0.034 6.01759E-06 6.99917E-06 3.61426E-06
2233.00000 22487.900 -8.536 -82.535 0.485 -1.779 -5.714 0.019 6.00202E-06 6.99143E-06 3.60833E-06
2233.00000 22488.000 -8.718 -83.104 0.487 -1.806 -5.686 0.023 5.98644E-06 6.98370E-06 3.60239E-06
2233.00000 22488.100 -8.896 -83.672 0.491 -1.723 -5.680 0.055 5.97261E-06 6.97590E-06 3.59791E-06
2233.00000 22488.200 -9.064 -84.242 0.496 -1.680 -5.666 0.073 5.95877E-06 6.96810E-06 3.59343E-06
2233.00000 22488.300 -9.230 -84.807 0.500 -1.674 -5.636 0.040 5.94493E-06 6.96030E-06 3.58894E-06
2233.00000 22488.400 -9.403 -85.369 0.502 -1.771 -5.617 -0.002 5.93109E-06 6.95251E-06 3.58446E-06
2233.00000 22488.500 -9.577 -85.933 0.501 -1.748 -5.659 0.011 5.91725E-06 6.94472E-06 3.57997E-06
2233.00000 22488.600 -9.752 -86.501 0.507 -1.730 -5.689 0.074 5.90340E-06 6.93693E-06 3.57548E-06
2233.00000 22488.700 -9.925 -87.071 0.513 -1.709 -5.694 0.039 5.88956E-06 6.92915E-06 3.57100E-06
2233.00000 22488.800 -10.096 -87.638 0.516 -1.719 -5.655 0.017 5.87571E-06 6.92137E-06 3.56651E-06
2233.00000 22488.900 -10.266 -88.204 0.517 -1.662 -5.643 -0.001 5.86185E-06 6.91359E-06 3.56202E-06
2233.00000 22489.000 -10.432 -88.768 0.517 -1.679 -5.657 0.037 5.84800E-06 6.90582E-06 3.55753E-06
2233.00000 22489.100 -10.600 -89.335 0.521 -1.686 -5.640 0.063 5.83516E-06 6.89591E-06 3.55454E-06
2233.00000 22489.200 -10.769 -89.897 0.525 -1.693 -5.601 0.034 5.82232E-06 6.88601E-06 3.55156E-06
2233.00000 22489.300 -10.938 -90.456 0.527 -1.703 -5.594 -0.008 5.80948E-06 6.87611E-06 3.54857E-06
2233.00000 22489.400 -11.108 -91.014 0.528 -1.696 -5.589 -0.013 5.79663E-06 6.86622E-06 3.54558E-06
2233.00000 22489.500 -11.277 -91.572 0.529 -1.663 -5.552 0.017 5.78378E-06 6.85634E-06 3.54259E-06
2233.00000 22489.600 -11.440 -92.127 0.533 -1.626 -5.543 0.048 5.77093E-06 6.84645E-06 3.53960E-06
2233.00000 22489.700 -11.602 -92.681 0.537 -1.609 -5.522 0.032 5.75807E-06 6.83658E-06 3.53660E-06
2233.00000 22489.800 -11.765 -93.231 0.542 -1.652 -5.455 0.023 5.74521E-06 6.82671E-06 3.53360E-06
2233.00000 22489.900 -11.933 -93.774 0.544 -1.682 -5.428 0.016 5.73235E-06 6.81685E-06 3.53060E-06
2233.00000 22490.000 -12.100 -94.318 0.545 -1.656 -5.444 0.018 5.71948E-06 6.80699E-06 3.52760E-06
2233.00000 22490.100 -12.265 -94.862 0.548 -1.645 -5.415 0.031 5.70593E-06 6.79492E-06 3.52526E-06
2233.00000 22490.200 -12.428 -95.400 0.552 -1.631 -5.352 0.025 5.69237E-06 6.78285E-06 3.52291E-06
2233.00000 22490.300 -12.593 -95.933 0.556 -1.653 -5.297 0.059 5.67880E-06 6.77079E-06 3.52057E-06
2233.00000 22490.400 -12.758 -96.460 0.562 -1.647 -5.246 0.046 5.66524E-06 6.75873E-06 3.51822E-06
2233.00000 22490.500 -12.921 -96.982 0.566 -1.612 -5.209 0.031 5.65167E-06 6.74669E-06 3.51587E-06
2233.00000 22490.600 -13.085 -97.500 0.571 -1.666 -5.153 0.046 5.63810E-06 6.73465E-06 3.51351E-06
2233.00000 22490.700 -13.252 -98.015 0.576 -1.664 -5.146 0.051 5.62452E-06 6.72261E-06 3.51115E-06
2233.00000 22490.800 -13.417 -98.529 0.581 -1.607 -5.124 0.045 5.61094E-06 6.71058E-06 3.50879E-06
2233.00000 22490.900 -13.577 -99.039 0.586 -1.597 -5.064 0.040 5.59736E-06 6.69856E-06 3.50643E-06
2233.00000 22491.000 -13.738 -99.543 0.592 -1.627 -5.012 0.054 5.58377E-06 6.68655E-06 3.50406E-06
2233.00000 22491.100 -13.902 -100.043 0.597 -1.659 -4.976 0.044 5.56933E-06 6.67300E-06 3.50182E-06
2233.00000 22491.200 -14.066 -100.538 0.602 -1.607 -4.933 0.032 5.55488E-06 6.65946E-06 3.49957E-06
2233.00000 22491.300 -14.224 -101.029 0.604 -1.553 -4.886 0.019 5.54044E-06 6.64592E-06 3.49732E-06
2233.00000 22491.400 -14.377 -101.516 0.607 -1.537 -4.851 0.028 5.52599E-06 6.63240E-06 3.49507E-06
2233.00000 22491.500 -14.531 -101.999 0.611 -1.533 -4.809 0.028 5.51154E-06 6.61887E-06 3.49281E-06
2233.00000 22491.600 -14.684 -102.477 0.612 -1.507 -4.755 0.007 5.49708E-06 6.60535E-06 3.49055E-06
2233.00000 22491.700 -14.832 -102.951 0.614 -1.482 -4.719 0.010 5.48263E-06 6.59184E-06 3.48829E-06
2233.00000 22491.800 -14.983 -103.421 0.616 -1.502 -4.674 0.019 5.46817E-06 6.57834E-06 3.48602E-06
2233.00000 22491.900 -15.133 -103.887 0.618 -1.517 -4.618 0.013 5.45371E-06 6.56484E-06 3.48375E-06
2233.00000 22492.000 -15.284 -104.347 0.620 -1.487 -4.585 0.016 5.43924E-06 6.55135E-06 3.48147E-06
2233.00000 22492.100 -15.432 -104.804 0.622 -1.439 -4.560 0.013 5.42312E-06 6.53489E-06 3.47934E-06
2233.00000 22492.200 -15.571 -105.257 0.625 -1.367 -4.513 0.018 5.40699E-06 6.51844E-06 3.47720E-06
2233.00000 22492.300 -15.708 -105.706 0.628 -1.366 -4.446 0.030 5.39086E-06 6.50200E-06 3.47506E-06
2233.00000 22492.400 -15.847 -106.145 0.631 -1.424 -4.352 0.019 5.37472E-06 6.48557E-06 3.47290E-06
2233.00000 22492.500 -15.988 -106.579 0.634 -1.371 -4.312 0.038 5.35858E-06 6.46915E-06 3.47075E-06
2233.00000 22492.600 -16.126 -107.007 0.641 -1.342 -4.248 0.066 5.34244E-06 6.45273E-06 3.46858E-06
2233.00000 22492.700 -16.255 -107.429 0.649 -1.299 -4.214 0.057 5.32629E-06 6.43633E-06 3.46641E-06
2233.00000 22492.800 -16.385 -107.849 0.658 -1.290 -4.178 0.048 5.31014E-06 6.41994E-06 3.46424E-06
2233.00000 22492.900 -16.516 -108.265 0.663 -1.346 -4.136 0.052 5.29399E-06 6.40355E-06 3.46206E-06
2233.00000 22493.000 -16.653 -108.676 0.667 -1.405 -4.053 0.025 5.27783E-06 6.38717E-06 3.45987E-06
2233.00000 22493.100 -16.795 -109.078 0.668 -1.412 -4.023 0.055 5.25981E-06 6.36810E-06 3.45709E-06
2233.00000 22493.200 -16.932 -109.480 0.674 -1.304 -4.009 0.071 5.24179E-06 6.34904E-06 3.45429E-06
2233.00000 22493.300 -17.055 -109.878 0.684 -1.200 -3.921 0.138 5.22376E-06 6.32998E-06 3.45150E-06
2233.00000 22493.400 -17.172 -110.266 0.695 -1.156 -3.816 0.100 5.20572E-06 6.31095E-06 3.44869E-06
2233.00000 22493.500 -17.289 -110.644 0.702 -1.196 -3.756 0.047 5.18768E-06 6.29192E-06 3.44587E-06
2233.00000 22493.600 -17.411 -111.015 0.704 -1.259 -3.661 0.017 5.16964E-06 6.27291E-06 3.44305E-06
2233.00000 22493.700 -17.537 -111.378 0.707 -1.263 -3.599 0.026 5.15159E-06 6.25390E-06 3.44022E-06
2233.00000 22493.800 -17.659 -111.736 0.711 -1.173 -3.535 0.051 5.13354E-06 6.23491E-06 3.43738E-06
2233.00000 22493.900 -17.772 -112.086 0.718 -1.083 -3.467 0.102 5.11548E-06 6.21594E-06 3.43453E-06
2233.00000 22494.000 -17.878 -112.430 0.729 -1.038 -3.428 0.125 5.09742E-06 6.19697E-06 3.43168E-06
2233.00000 22494.100 -17.981 -112.771 0.740 -1.047 -3.359 0.071 5.07699E-06 6.17515E-06 3.42847E-06
2233.00000 22494.200 -18.089 -113.100 0.746 -1.108 -3.244 0.025 5.05656E-06 6.15335E-06 3.42525E-06
2233.00000 22494.300 -18.199 -113.421 0.747 -1.121 -3.175 -0.001 5.03612E-06 6.13157E-06 3.42202E-06
2233.00000 22494.400 -18.312 -113.735 0.750 -1.107 -3.109 0.037 5.01568E-06 6.10979E-06 3.41878E-06
2233.00000 22494.500 -18.418 -114.043 0.755 -1.018 -3.057 0.063 4.99524E-06 6.08804E-06 3.41552E-06
2233.00000 22494.600 -18.516 -114.346 0.761 -0.960 -3.000 0.065 4.97479E-06 6.06630E-06 3.41226E-06
2233.00000 22494.700 -18.611 -114.643 0.768 -0.932 -2.926 0.082 4.95434E-06 6.04457E-06 3.40898E-06
2233.00000 22494.800 -18.704 -114.932 0.776 -0.929 -2.830 0.068 4.93388E-06 6.02286E-06 3.40569E-06
2233.00000 22494.900 -18.796 -115.209 0.782 -0.925 -2.731 0.043 4.91342E-06 6.00117E-06 3.40239E-06
2233.00000 22495.000 -18.889 -115.477 0.785 -0.929 -2.630 0.038 4.89296E-06 5.97949E-06 3.39908E-06
2233.00000 22495.100 -18.980 -115.737 0.789 -0.885 -2.567 0.042 4.87493E-06 5.95289E-06 3.39410E-06
2233.00000 22495.200 -19.065 -115.991 0.792 -0.835 -2.498 0.029 4.85688E-06 5.92633E-06 3.38911E-06
2233.00000 22495.300 -19.147 -116.237 0.795 -0.809 -2.428 0.020 4.83879E-06 5.89981E-06 3.38411E-06
2233.00000 22495.400 -19.227 -116.476 0.798 -0.794 -2.353 0.023 4.82068E-06 5.87332E-06 3.37910E-06
2233.00000 22495.500 -19.304 -116.708 0.801 -0.747 -2.275 0.033 4.80253E-06 5.84688E-06 3.37409E-06
2233.00000 22495.600 -19.378 -116.934 0.804 -0.742 -2.224 0.023 4.78435E-06 5.82048E-06 3.36906E-06
